#Simulated generalized assessment 
# 
#start/end year 
71 98 
#number of ages 
15 
#ages 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
#Number of length bins 
25 
#CPUE years 
28 
#years for CPUE 
71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 
#survey years 
28 
#years for survey 
71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 
#length freq from catch years 
28 
#years for length freq catch 
71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 
#catch length sample sizes 
200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 
#length freq from survey years 
28 
#years for length freq survey 
71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 
#survey sample sizes 
200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 
#total survey biomass 
5800.24 10062.77 10762.29 9402.26 33178.68 26840.94 32076.78 37768.31 50444.1 55947.99 80240.84 119242.3 153609.1 110854.8 143537.6 110905 138405.2 112296.3 115947.8 116065.7 113678.3 113781.5 116477.7 165468.7 108646.7 118246.3 155994.9 139041.9 
#survey CV 
0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 
#total CPUE 
5042.553 7538.473 8013.773 10376.88 19765.85 34120.15 24685.52 36203 58673.98 60237.11 85991.86 109091.2 143887.3 198499.3 114251 85449.14 84685.73 105259.9 114566.9 136235 114914.8 114069.5 118364.3 192861.5 171547.6 153670.3 166647.9 170290.3 
#CPUE CV 
0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 
#total catch biomass 
4632.295 4576.302 6157.688 7072.568 8227.146 19466.16 17292.11 21264.12 32383.73 37211.35 45024.08 56578.75 78350.46 106635.4 102004.4 92017.33 90643.23 86430.88 77885.13 75742.98 79349.76 89602.68 90232.88 102151.9 118965.5 111890 113672.6 99774.97 
#catch CV 
0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
#Length Bins 
0.7268035 2.18041 3.634017 5.087624 6.541231 7.994838 9.448445 10.90205 12.35566 13.80927 15.26287 16.71648 18.17009 19.62369 21.0773 22.53091 23.98451 25.43812 26.89173 28.34534 29.79894 31.25255 32.70616 34.15976 35.61337 
#catch length counts 
5.705524e-37 7.91889e-29 1.328558e-21 2.694289e-15 6.604733e-10 1.957103e-05 0.07010025 30.35099 1588.45 10049 7697.334 1439.605 5028.029 4260.625 1209.22 933.7826 287.5751 91.89997 18.22472 2.153567 0.1115021 0.001851754 7.334031e-06 5.549818e-09 6.923695e-13 
5.859913e-37 8.133172e-29 1.364508e-21 2.767196e-15 6.783454e-10 2.010061e-05 0.07199713 31.17227 1631.433 10320.92 7907.241 1522.738 5156.532 4135.718 1199.439 872.3495 258.2672 77.22908 14.14048 1.467771 0.06274084 0.0008090571 2.381749e-06 1.304479e-09 1.160315e-13 
1.147743e-36 1.592992e-28 2.672574e-21 5.419927e-15 1.328631e-09 3.936978e-05 0.1410161 61.05512 3195.382 20214.9 15475.23 2274.76 5175.226 3911.566 1152.196 782.6595 223.5015 62.10163 10.34993 0.9369804 0.03304327 0.0003314597 7.264268e-07 2.883007e-10 1.830051e-14 
9.786411e-37 1.358289e-28 2.278812e-21 4.621385e-15 1.132878e-09 3.356925e-05 0.1202396 52.0596 2724.592 17236.62 13219.33 3033.951 10384.82 7288.793 1452.904 742.1223 203.0452 52.18071 7.867218 0.612537 0.01767759 0.0001380089 2.260519e-07 6.525923e-11 2.964704e-15 
1.608938e-36 2.2331e-28 3.746489e-21 7.597804e-15 1.862512e-09 5.518964e-05 0.1976803 85.58875 4479.375 28337.86 21706.83 3623.574 8669.776 5858.46 2095.263 1225.219 224.3466 42.57665 5.696791 0.3779024 0.008820147 5.327685e-05 6.530969e-08 1.377793e-11 4.501408e-16 
4.474628e-36 6.210488e-28 1.041938e-20 2.11303e-14 5.179844e-09 0.0001534883 0.5497699 238.0314 12457.62 78810.52 60339.13 8539.398 14806.85 9133.272 2112.069 1048.944 293.8387 54.10702 4.718515 0.2444121 0.004554046 2.111269e-05 1.929516e-08 2.977349e-12 7.021886e-17 
1.987167e-36 2.758056e-28 4.627211e-21 9.383892e-15 2.300351e-09 6.81636e-05 0.2441509 105.7089 5532.384 35000.09 26988.84 11035.95 39504.16 22509.67 3807.158 1381.191 257.808 47.84989 4.625171 0.1662009 0.002170187 7.527269e-06 5.097322e-09 5.736909e-13 9.764809e-18 
4.632427e-36 6.429504e-28 1.078683e-20 2.187547e-14 5.362513e-09 0.0001589011 0.5691578 246.4257 12896.94 81589.99 62511.07 9964.519 18026.96 10893.18 6966.253 3195.551 412.35 47.72493 3.717464 0.1287162 0.001235139 2.868757e-06 1.37092e-09 1.112059e-13 1.361642e-18 
5.509799e-36 7.647238e-28 1.282983e-20 2.601863e-14 6.378162e-09 0.0001889966 0.6769551 293.0982 15339.59 97043.65 74526.59 17210.04 40898.1 20255.79 3955.588 1756.616 603.7148 75.0994 3.481631 0.08459087 0.0006781735 1.183828e-06 3.816007e-10 2.092617e-14 1.784758e-19 
7.318587e-36 1.015772e-27 1.704168e-20 3.456018e-14 8.472021e-09 0.0002510415 0.8991897 389.3181 20375.36 128901.9 99018.61 22559.49 49019.16 23595.3 7442.173 2501.677 372.7005 65.75705 4.333904 0.07258499 0.0003708422 4.816219e-07 1.165421e-10 4.492888e-15 2.589365e-20 
8.890658e-36 1.233965e-27 2.070232e-20 4.198388e-14 1.029186e-08 0.0003049665 1.09234 472.9457 24752.09 156591.6 120447.6 30482.36 65055.93 29094.94 8785.292 2932.652 508.6871 51.55304 3.046464 0.06241633 0.0002581656 2.13978e-07 3.489962e-11 9.693953e-16 4.037169e-21 
1.338256e-35 1.857411e-27 3.116193e-20 6.319577e-14 1.54917e-08 0.0004590474 1.644233 711.8961 37257.81 235708 181259.6 42379.45 79155.39 33585.83 11065.93 3359.036 550.3654 55.00765 2.312796 0.03628492 0.0001490721 1.083012e-07 1.245328e-11 2.259258e-16 6.320359e-22 
1.755886e-35 2.437054e-27 4.088664e-20 8.291729e-14 2.03262e-08 0.0006023024 2.157349 934.0578 48884.87 309268.3 238258.3 62781.62 115264.1 44674.39 12661.96 3512.865 564.1642 50.5498 1.879496 0.02185376 6.449757e-05 3.912434e-08 3.887313e-12 5.573968e-17 1.10863e-22 
2.127427e-35 2.952729e-27 4.953815e-20 1.004624e-13 2.462717e-08 0.000729748 2.613839 1131.702 59228.78 374713.3 289303.6 85128.6 151104.7 56200.22 17555.04 4253.614 573.8529 46.01631 1.482846 0.01410184 3.091544e-05 1.315231e-08 9.638042e-13 1.090146e-17 1.740836e-23 
2.128468e-35 2.954174e-27 4.956239e-20 1.005115e-13 2.463922e-08 0.0007301051 2.615118 1132.256 59257.77 374906 290689.2 104015.9 182452.2 65569.28 22074.43 5124.604 662.6822 43.27953 1.139339 0.008831058 1.512625e-05 4.772584e-09 2.4734e-13 1.95651e-18 2.241665e-24 
1.655888e-35 2.298263e-27 3.855813e-20 7.819511e-14 1.916861e-08 0.000568001 2.034487 880.8627 46100.87 291679.2 227753.8 103739.2 178765.2 64611.34 24698.77 5548.471 709.3328 41.85552 0.8859253 0.00526145 6.928397e-06 1.657311e-09 6.35354e-14 3.620643e-19 2.923285e-25 
1.884964e-35 2.616206e-27 4.389228e-20 8.901266e-14 2.182041e-08 0.0006465785 2.315939 1002.722 52478.49 332026.3 258257.5 93443.77 137870.6 52532.02 23079.88 5299.101 691.9973 38.04102 0.6934329 0.003221769 3.144149e-06 5.53597e-10 1.56509e-14 6.543141e-20 3.836816e-26 
1.858542e-35 2.579534e-27 4.327704e-20 8.776497e-14 2.151455e-08 0.0006375154 2.283477 988.6665 51742.92 327388.5 256174.3 108031.7 151444.5 49008.42 17268.87 4165.345 570.9298 30.40437 0.4922772 0.001880149 1.410344e-06 1.822319e-10 3.710426e-15 1.115534e-20 4.717347e-27 
1.800049e-35 2.49835e-27 4.1915e-20 8.500277e-14 2.083743e-08 0.0006174511 2.211609 957.5505 50114.45 317100.3 249274.9 112241.1 146401.6 48496.17 17105.42 3261.845 398.2649 20.87928 0.3087168 0.0009981655 5.968987e-07 5.879231e-11 8.823028e-16 1.912141e-21 5.764043e-28 
1.819555e-35 2.525422e-27 4.23692e-20 8.592389e-14 2.106323e-08 0.000624142 2.235575 967.9269 50657.54 320552.6 252914.1 116049.1 138867 45599.56 15804.22 2913.606 295.7 12.65425 0.165493 0.0004607233 2.249251e-07 1.734908e-11 1.977253e-16 3.180273e-22 6.990362e-29 
2.056546e-35 2.85435e-27 4.788764e-20 9.711517e-14 2.380664e-08 0.0007054343 2.526751 1093.996 57255.53 362317.3 286240.4 125249.9 134990.9 42754.32 13870.53 2429.679 224.8928 7.825927 0.07928065 0.0001780322 7.068794e-08 4.333935e-12 3.824209e-17 4.661898e-23 7.639521e-30 
2.302921e-35 3.196303e-27 5.362461e-20 1.087496e-13 2.665869e-08 0.0007899457 2.829457 1225.057 64114.85 405761.5 322609.3 149741.3 148978.5 43904.88 12739.79 2029.168 167.6571 4.977376 0.03945004 6.616396e-05 1.983259e-08 9.352513e-13 6.365355e-18 5.934026e-24 7.34781e-31 
2.734211e-35 3.794904e-27 6.366739e-20 1.291162e-13 3.165131e-08 0.0009378863 3.359356 1454.485 76122.33 481790.4 384362.4 175643.4 159241.5 46287.21 12372.74 1702.648 119.3337 2.955809 0.01877787 2.396571e-05 5.268041e-09 1.806276e-13 9.017341e-19 6.234101e-25 5.758982e-32 
2.895064e-35 4.018159e-27 6.741295e-20 1.367121e-13 3.351336e-08 0.0009930622 3.556987 1540.053 80600.85 510239.8 412223.5 213063.5 181227.6 49854.49 12131.52 1505.707 87.42447 1.721601 0.008566349 8.388377e-06 1.378527e-09 3.451236e-14 1.23954e-19 6.136815e-26 4.070621e-33 
3.356596e-35 4.658734e-27 7.815993e-20 1.585068e-13 3.885607e-08 0.001151376 4.124043 1785.568 93450.48 591650.9 479443.4 237901.7 185570.6 53257.8 12264.24 1339.337 65.40868 1.016881 0.003829831 2.806821e-06 3.430539e-10 6.32923e-15 1.657084e-20 5.918869e-27 2.809702e-34 
3.652082e-35 5.06885e-27 8.504047e-20 1.724604e-13 4.227663e-08 0.001252734 4.487089 1942.755 101677.6 643912.8 528174.6 280106.8 202210.7 54107.88 11541.22 1184.003 48.81173 0.6007986 0.001713425 9.232352e-07 8.208248e-11 1.099753e-15 2.089354e-21 5.403508e-28 1.850772e-35 
3.703683e-35 5.140467e-27 8.624201e-20 1.748971e-13 4.287395e-08 0.001270434 4.550487 1970.204 103115.1 653295.2 545613.9 319134.2 218195.9 59225.02 11564 1048.153 37.47863 0.3732267 0.0008102913 3.221777e-07 2.075312e-11 1.994784e-16 2.709747e-22 5.01121e-29 1.228582e-36 
3.339191e-35 4.634577e-27 7.775464e-20 1.576848e-13 3.865458e-08 0.001145406 4.102658 1776.31 92968.43 589364.6 503338.8 324059.4 210976.5 58758.21 10903.58 891.2085 26.63288 0.2146246 0.0003624572 1.077002e-07 5.057975e-12 3.498681e-17 3.394651e-23 4.464286e-30 7.766723e-38 
#survey length counts 
8.041037e-37 1.116043e-28 1.872394e-21 3.797177e-15 9.308332e-10 2.758229e-05 0.09879527 42.77494 2238.67 14162.48 10847.77 2005.411 6924.543 5866.583 1656.921 1273.918 385.0152 120.6304 23.46169 2.699411 0.1343083 0.002125447 8.020149e-06 5.807113e-09 6.969868e-13 
1.566689e-36 2.174461e-28 3.64811e-21 7.398293e-15 1.813604e-09 5.374041e-05 0.1924894 83.34127 4361.75 27593.68 21121.03 3022.345 6978.798 5586.166 1600.265 1155.166 336.6705 98.57806 17.54993 1.776092 0.07366463 0.0009148149 2.584788e-06 1.36072e-09 1.167631e-13 
